# assembly_accession	taxid	species_taxid	organism_name	ftp_path	superkingdom	phylum	class	order	family	genus	species	infraspecific_name
GCF_000219605.1	316	316	Pseudomonas stutzeri	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/219/605/GCF_000219605.1_ASM21960v1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas stutzeri	strain=CGMCC 1.1803
GCF_001038645.1	316	316	Pseudomonas stutzeri	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/038/645/GCF_001038645.1_ASM103864v1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas stutzeri	strain=SLG510A3-8
GCF_900638035.1	316	316	Pseudomonas stutzeri	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/638/035/GCF_900638035.1_55147_C01	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas stutzeri	strain=NCTC10475
GCF_004006335.1	317	317	Pseudomonas syringae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/006/335/GCF_004006335.1_ASM400633v1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas syringae	
GCF_900235815.1	317	317	Pseudomonas syringae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/235/815/GCF_900235815.1_CFBP3840	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas syringae	
GCF_900289125.1	317	317	Pseudomonas syringae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/289/125/GCF_900289125.1_CFBP2116_finsihed_replicons	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas syringae	strain=CFBP 2116
GCF_002905815.2	321	317	Pseudomonas syringae pv. syringae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/905/815/GCF_002905815.2_ASM290581v2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas syringae	strain=Pss9097
GCF_900235865.1	321	317	Pseudomonas syringae pv. syringae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/235/865/GCF_900235865.1_CFBP2118	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas syringae	
GCF_900235825.1	321	317	Pseudomonas syringae pv. syringae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/235/825/GCF_900235825.1_CFBP4215	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas syringae	
GCF_002966555.1	323	251701	Pseudomonas syringae pv. tomato	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/966/555/GCF_002966555.1_ASM296655v1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas syringae group genomosp. 3	strain=B13-200
GCF_002393485.1	329	329	Ralstonia pickettii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/393/485/GCF_002393485.1_ASM239348v1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia pickettii	strain=FDAARGOS_410
GCF_003945765.1	333	587753	Pseudomonas chlororaphis subsp. chlororaphis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/945/765/GCF_003945765.1_ASM394576v1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas chlororaphis	strain=DSM 50083
GCF_000972745.1	339	339	Xanthomonas campestris	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/972/745/GCF_000972745.1_ASM97274v1	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas campestris	strain=17
GCF_001186465.1	340	339	Xanthomonas campestris pv. campestris	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/186/465/GCF_001186465.1_ASM118646v1	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas campestris	strain=ICMP 4013
GCF_000070605.1	340	339	Xanthomonas campestris pv. campestris	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/070/605/GCF_000070605.1_ASM7060v1	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas campestris	strain=B100
GCF_001186415.1	340	339	Xanthomonas campestris pv. campestris	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/186/415/GCF_001186415.1_ASM118641v1	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas campestris	strain=ICMP 21080
GCF_002879955.1	340	339	Xanthomonas campestris pv. campestris	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/879/955/GCF_002879955.1_ASM287995v1	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas campestris	strain=3811
GCF_000212755.2	347	347	Xanthomonas oryzae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/212/755/GCF_000212755.2_ASM21275v3	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas oryzae	strain=X11-5A
GCF_004319465.1	347	347	Xanthomonas oryzae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/319/465/GCF_004319465.1_ASM431946v1	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas oryzae	strain=BB156-2
GCF_004319485.1	347	347	Xanthomonas oryzae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/319/485/GCF_004319485.1_ASM431948v1	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas oryzae	strain=BB151-3
GCF_004319505.1	347	347	Xanthomonas oryzae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/319/505/GCF_004319505.1_ASM431950v1	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas oryzae	strain=BAI23
GCF_004319445.1	347	347	Xanthomonas oryzae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/319/445/GCF_004319445.1_ASM431944v1	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas oryzae	strain=NJ611
GCF_001276975.2	347	347	Xanthomonas oryzae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/276/975/GCF_001276975.2_ASM127697v2	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas oryzae	strain=NCPPB 4346
GCF_002220155.1	353	353	Azotobacter chroococcum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/220/155/GCF_002220155.1_ASM222015v1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azotobacter	Azotobacter chroococcum	strain=B3
GCF_003666465.1	358	358	Agrobacterium tumefaciens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/666/465/GCF_003666465.1_ASM366646v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium tumefaciens	strain=15955
GCF_003666445.1	358	358	Agrobacterium tumefaciens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/666/445/GCF_003666445.1_ASM366644v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium tumefaciens	strain=1D1460
GCF_003666425.1	358	358	Agrobacterium tumefaciens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/666/425/GCF_003666425.1_ASM366642v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium tumefaciens	strain=1D1108
GCF_005221425.1	358	358	Agrobacterium tumefaciens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/221/425/GCF_005221425.1_ASM522142v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium tumefaciens	strain=CFBP6624
GCF_005221465.1	358	358	Agrobacterium tumefaciens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/221/465/GCF_005221465.1_ASM522146v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium tumefaciens	strain=CFBP6625
GCF_003667905.1	358	358	Agrobacterium tumefaciens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/667/905/GCF_003667905.1_ASM366790v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium tumefaciens	strain=12D1
GCF_005221405.1	358	358	Agrobacterium tumefaciens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/221/405/GCF_005221405.1_ASM522140v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium tumefaciens	strain=CFBP7129
GCF_003667925.1	358	358	Agrobacterium tumefaciens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/667/925/GCF_003667925.1_ASM366792v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium tumefaciens	strain=A6
GCF_005221325.1	358	358	Agrobacterium tumefaciens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/221/325/GCF_005221325.1_ASM522132v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium tumefaciens	strain=CFBP5499
GCF_005221345.1	358	358	Agrobacterium tumefaciens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/221/345/GCF_005221345.1_ASM522134v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium tumefaciens	strain=CFBP5877
GCF_005221385.1	358	358	Agrobacterium tumefaciens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/221/385/GCF_005221385.1_ASM522138v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium tumefaciens	strain=CFBP6623
GCF_005221445.1	358	358	Agrobacterium tumefaciens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/221/445/GCF_005221445.1_ASM522144v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium tumefaciens	strain=CFBP6626
GCF_000971565.1	358	358	Agrobacterium tumefaciens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/971/565/GCF_000971565.1_ASM97156v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium tumefaciens	strain=Ach5
GCF_001551895.1	358	358	Agrobacterium tumefaciens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/551/895/GCF_001551895.1_ASM155189v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium tumefaciens	strain=S33
GCF_002943835.1	358	358	Agrobacterium tumefaciens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/943/835/GCF_002943835.1_ASM294383v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium tumefaciens	strain=1D1609
GCF_002005205.3	359	359	Agrobacterium rhizogenes	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/005/205/GCF_002005205.3_ASM200520v3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium rhizogenes	strain=K599
GCF_000807315.1	375	375	Bradyrhizobium japonicum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/807/315/GCF_000807315.1_ASM80731v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium japonicum	strain=E109
GCF_001887695.1	375	375	Bradyrhizobium japonicum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/695/GCF_001887695.1_ASM188769v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium japonicum	strain=J5
GCF_900011245.1	376	376	Bradyrhizobium sp.	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/011/245/GCF_900011245.1_BF49.v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium sp.	
GCF_002944405.1	380	380	Sinorhizobium fredii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/944/405/GCF_002944405.1_ASM294440v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium fredii	strain=NXT3
GCF_002215195.1	382	382	Sinorhizobium meliloti	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/215/195/GCF_002215195.1_ASM221519v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium meliloti	strain=CCMM B554 (FSM-MA)
GCF_000747295.1	382	382	Sinorhizobium meliloti	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/747/295/GCF_000747295.1_ASM74729v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium meliloti	strain=RMO17
GCF_002302355.1	382	382	Sinorhizobium meliloti	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/302/355/GCF_002302355.1_ASM230235v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium meliloti	strain=B401
GCF_002302375.1	382	382	Sinorhizobium meliloti	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/302/375/GCF_002302375.1_ASM230237v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium meliloti	strain=B399
GCF_002197065.1	382	382	Sinorhizobium meliloti	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/197/065/GCF_002197065.1_ASM219706v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium meliloti	strain=USDA1106
GCF_002197045.1	382	382	Sinorhizobium meliloti	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/197/045/GCF_002197045.1_ASM219704v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium meliloti	strain=Rm41
GCF_002197025.1	382	382	Sinorhizobium meliloti	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/197/025/GCF_002197025.1_ASM219702v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium meliloti	strain=USDA1157
GCF_002197105.1	382	382	Sinorhizobium meliloti	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/197/105/GCF_002197105.1_ASM219710v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium meliloti	strain=KH35c
GCF_002197085.1	382	382	Sinorhizobium meliloti	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/197/085/GCF_002197085.1_ASM219708v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium meliloti	strain=M270
GCF_002197465.1	382	382	Sinorhizobium meliloti	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/197/465/GCF_002197465.1_ASM219746v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium meliloti	strain=KH46
GCF_002197445.1	382	382	Sinorhizobium meliloti	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/197/445/GCF_002197445.1_ASM219744v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium meliloti	strain=USDA1021
GCF_002197165.1	382	382	Sinorhizobium meliloti	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/197/165/GCF_002197165.1_ASM219716v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium meliloti	strain=HM006
GCF_002197145.1	382	382	Sinorhizobium meliloti	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/197/145/GCF_002197145.1_ASM219714v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium meliloti	strain=T073
GCF_002197125.1	382	382	Sinorhizobium meliloti	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/197/125/GCF_002197125.1_ASM219712v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium meliloti	strain=M162
GCF_001890425.1	384	384	Rhizobium leguminosarum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/890/425/GCF_001890425.1_ASM189042v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium leguminosarum	strain=Vaf-108
GCF_002953715.1	384	384	Rhizobium leguminosarum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/953/715/GCF_002953715.1_ASM295371v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium leguminosarum	strain=Norway
GCF_003290405.1	384	384	Rhizobium leguminosarum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/290/405/GCF_003290405.1_ASM329040v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium leguminosarum	strain=ATCC 14479
GCF_002240185.1	387	384	Rhizobium leguminosarum bv. viciae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/240/185/GCF_002240185.1_ASM224018v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium leguminosarum	strain=BIHB 1148
GCF_002948295.1	387	384	Rhizobium leguminosarum bv. viciae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/948/295/GCF_002948295.1_ASM294829v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium leguminosarum	strain=UPM791
GCF_002243365.1	387	384	Rhizobium leguminosarum bv. viciae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/243/365/GCF_002243365.1_ASM224336v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium leguminosarum	strain=BIHB 1217
GCF_000018545.1	394	380	Sinorhizobium fredii NGR234	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/545/GCF_000018545.1_ASM1854v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium fredii	strain=NGR234
GCF_001664105.1	396	396	Rhizobium phaseoli	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/664/105/GCF_001664105.1_ASM166410v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium phaseoli	strain=N261
GCF_001664385.1	396	396	Rhizobium phaseoli	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/664/385/GCF_001664385.1_ASM166438v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium phaseoli	strain=R650
GCF_001664405.1	396	396	Rhizobium phaseoli	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/664/405/GCF_001664405.1_ASM166440v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium phaseoli	strain=N771
GCF_001664365.1	396	396	Rhizobium phaseoli	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/664/365/GCF_001664365.1_ASM166436v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium phaseoli	strain=N671
GCF_001664425.1	396	396	Rhizobium phaseoli	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/664/425/GCF_001664425.1_ASM166442v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium phaseoli	strain=N841
GCF_001664445.1	396	396	Rhizobium phaseoli	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/664/445/GCF_001664445.1_ASM166444v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium phaseoli	strain=R611
GCF_001664185.1	396	396	Rhizobium phaseoli	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/664/185/GCF_001664185.1_ASM166418v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium phaseoli	strain=R744
GCF_001664225.1	396	396	Rhizobium phaseoli	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/664/225/GCF_001664225.1_ASM166422v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium phaseoli	strain=R723
GCF_001664125.1	396	396	Rhizobium phaseoli	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/664/125/GCF_001664125.1_ASM166412v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium phaseoli	strain=N831
GCF_001664165.1	396	396	Rhizobium phaseoli	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/664/165/GCF_001664165.1_ASM166416v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium phaseoli	strain=N161
GCF_001664285.1	396	396	Rhizobium phaseoli	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/664/285/GCF_001664285.1_ASM166428v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium phaseoli	strain=N931
GCF_001664245.1	396	396	Rhizobium phaseoli	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/664/245/GCF_001664245.1_ASM166424v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium phaseoli	strain=R620
GCF_001664205.1	396	396	Rhizobium phaseoli	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/664/205/GCF_001664205.1_ASM166420v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium phaseoli	strain=R630
GCF_001971665.1	408	408	Methylorubrum extorquens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/971/665/GCF_001971665.1_ASM197166v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylorubrum	Methylorubrum extorquens	strain=PSBB040
GCF_900234795.1	408	408	Methylorubrum extorquens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/234/795/GCF_900234795.1_TK0001_PRJEB23178_v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylorubrum	Methylorubrum extorquens	
GCF_002005445.1	435	435	Acetobacter aceti	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/005/445/GCF_002005445.1_ASM200544v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter aceti	strain=TMW2.1153
GCF_001183745.1	438	438	Acetobacter pasteurianus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/183/745/GCF_001183745.1_ASM118374v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter pasteurianus	strain=Ab3
GCF_001680825.1	442	442	Gluconobacter oxydans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/680/825/GCF_001680825.1_ASM168082v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter oxydans	strain=1.637
GCF_003004335.1	446	446	Legionella pneumophila	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/004/335/GCF_003004335.1_ASM300433v1	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella pneumophila	strain=D-7787
GCF_003004195.1	446	446	Legionella pneumophila	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/004/195/GCF_003004195.1_ASM300419v1	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella pneumophila	strain=D-5265
GCF_003004065.1	446	446	Legionella pneumophila	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/004/065/GCF_003004065.1_ASM300406v1	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella pneumophila	strain=D-7708
GCF_003003555.1	446	446	Legionella pneumophila	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/003/555/GCF_003003555.1_ASM300355v1	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella pneumophila	strain=NY23 (D-7705)
GCF_003003535.1	446	446	Legionella pneumophila	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/003/535/GCF_003003535.1_ASM300353v1	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella pneumophila	strain=NY24 (D-7706)
GCF_003003515.1	446	446	Legionella pneumophila	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/003/515/GCF_003003515.1_ASM300351v1	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella pneumophila	strain=D-4954
